Date,Price,Zone
2024-01-01 00:00:00,14.7375,LZ_AEN
2024-01-01 00:00:00,15.87,LZ_CPS
2024-01-01 00:00:00,13.82,LZ_HOUSTON
2024-01-01 00:00:00,15.0125,LZ_LCRA
2024-01-01 00:00:00,14.9025,LZ_NORTH
2024-01-01 00:00:00,14.8925,LZ_RAYBN
2024-01-01 00:00:00,7.785,LZ_SOUTH
2024-01-01 00:00:00,15.935,LZ_WEST
2024-01-01 01:00:00,15.905,LZ_AEN
2024-01-01 01:00:00,15.97,LZ_CPS
2024-01-01 01:00:00,15.9725,LZ_HOUSTON
2024-01-01 01:00:00,15.9325,LZ_LCRA
2024-01-01 01:00:00,16.0925,LZ_NORTH
2024-01-01 01:00:00,16.1075,LZ_RAYBN
2024-01-01 01:00:00,15.07,LZ_SOUTH
2024-01-01 01:00:00,19.005,LZ_WEST
2024-01-01 02:00:00,16.995,LZ_AEN
2024-01-01 02:00:00,16.995,LZ_CPS
2024-01-01 02:00:00,16.995,LZ_HOUSTON
2024-01-01 02:00:00,16.995,LZ_LCRA
2024-01-01 02:00:00,16.995,LZ_NORTH
2024-01-01 02:00:00,16.995,LZ_RAYBN
2024-01-01 02:00:00,16.79,LZ_SOUTH
2024-01-01 02:00:00,16.995,LZ_WEST
2024-01-01 03:00:00,17.9525,LZ_AEN
2024-01-01 03:00:00,17.9525,LZ_CPS
2024-01-01 03:00:00,17.9525,LZ_HOUSTON
2024-01-01 03:00:00,17.9525,LZ_LCRA
2024-01-01 03:00:00,17.9525,LZ_NORTH
2024-01-01 03:00:00,17.9525,LZ_RAYBN
2024-01-01 03:00:00,17.9525,LZ_SOUTH
2024-01-01 03:00:00,17.9525,LZ_WEST
2024-01-01 04:00:00,20.6575,LZ_AEN
2024-01-01 04:00:00,20.6575,LZ_CPS
2024-01-01 04:00:00,20.6575,LZ_HOUSTON
2024-01-01 04:00:00,20.6575,LZ_LCRA
2024-01-01 04:00:00,20.6575,LZ_NORTH
2024-01-01 04:00:00,20.6575,LZ_RAYBN
2024-01-01 04:00:00,19.8025,LZ_SOUTH
2024-01-01 04:00:00,20.6575,LZ_WEST
2024-01-01 05:00:00,22.47,LZ_AEN
2024-01-01 05:00:00,22.47,LZ_CPS
2024-01-01 05:00:00,22.47,LZ_HOUSTON
2024-01-01 05:00:00,22.47,LZ_LCRA
2024-01-01 05:00:00,22.47,LZ_NORTH
2024-01-01 05:00:00,22.47,LZ_RAYBN
2024-01-01 05:00:00,21.52,LZ_SOUTH
2024-01-01 05:00:00,22.47,LZ_WEST
2024-01-01 06:00:00,26.1525,LZ_AEN
2024-01-01 06:00:00,26.155,LZ_CPS
2024-01-01 06:00:00,26.1625,LZ_HOUSTON
2024-01-01 06:00:00,26.155,LZ_LCRA
2024-01-01 06:00:00,26.165,LZ_NORTH
2024-01-01 06:00:00,26.1675,LZ_RAYBN
2024-01-01 06:00:00,26.175,LZ_SOUTH
2024-01-01 06:00:00,26.365,LZ_WEST
2024-01-01 07:00:00,31.0875,LZ_AEN
2024-01-01 07:00:00,31.0875,LZ_CPS
2024-01-01 07:00:00,31.0875,LZ_HOUSTON
2024-01-01 07:00:00,31.0875,LZ_LCRA
2024-01-01 07:00:00,31.0875,LZ_NORTH
2024-01-01 07:00:00,31.0875,LZ_RAYBN
2024-01-01 07:00:00,31.0875,LZ_SOUTH
2024-01-01 07:00:00,31.0875,LZ_WEST
2024-01-01 08:00:00,40.095,LZ_AEN
2024-01-01 08:00:00,40.095,LZ_CPS
2024-01-01 08:00:00,40.095,LZ_HOUSTON
2024-01-01 08:00:00,40.095,LZ_LCRA
2024-01-01 08:00:00,40.095,LZ_NORTH
2024-01-01 08:00:00,40.095,LZ_RAYBN
2024-01-01 08:00:00,40.095,LZ_SOUTH
2024-01-01 08:00:00,40.095,LZ_WEST
2024-01-01 09:00:00,22.3275,LZ_AEN
2024-01-01 09:00:00,22.3275,LZ_CPS
2024-01-01 09:00:00,22.3275,LZ_HOUSTON
2024-01-01 09:00:00,22.3275,LZ_LCRA
2024-01-01 09:00:00,22.3275,LZ_NORTH
2024-01-01 09:00:00,22.3275,LZ_RAYBN
2024-01-01 09:00:00,22.3275,LZ_SOUTH
2024-01-01 09:00:00,22.3275,LZ_WEST
2024-01-01 10:00:00,22.2275,LZ_AEN
2024-01-01 10:00:00,22.2275,LZ_CPS
2024-01-01 10:00:00,22.2275,LZ_HOUSTON
2024-01-01 10:00:00,22.2275,LZ_LCRA
2024-01-01 10:00:00,22.2275,LZ_NORTH
2024-01-01 10:00:00,22.2275,LZ_RAYBN
2024-01-01 10:00:00,22.2275,LZ_SOUTH
2024-01-01 10:00:00,22.2275,LZ_WEST
2024-01-01 11:00:00,21.03,LZ_AEN
2024-01-01 11:00:00,20.95,LZ_CPS
2024-01-01 11:00:00,21.1075,LZ_HOUSTON
2024-01-01 11:00:00,21.01,LZ_LCRA
2024-01-01 11:00:00,21.2875,LZ_NORTH
2024-01-01 11:00:00,21.2625,LZ_RAYBN
2024-01-01 11:00:00,20.98,LZ_SOUTH
2024-01-01 11:00:00,21.44,LZ_WEST
2024-01-01 12:00:00,20.25,LZ_AEN
2024-01-01 12:00:00,20.2075,LZ_CPS
2024-01-01 12:00:00,20.2875,LZ_HOUSTON
2024-01-01 12:00:00,20.24,LZ_LCRA
2024-01-01 12:00:00,20.38,LZ_NORTH
2024-01-01 12:00:00,20.37,LZ_RAYBN
2024-01-01 12:00:00,20.225,LZ_SOUTH
2024-01-01 12:00:00,20.455,LZ_WEST
2024-01-01 13:00:00,18.3825,LZ_AEN
2024-01-01 13:00:00,18.3825,LZ_CPS
2024-01-01 13:00:00,18.3825,LZ_HOUSTON
2024-01-01 13:00:00,18.3825,LZ_LCRA
2024-01-01 13:00:00,18.3825,LZ_NORTH
2024-01-01 13:00:00,18.3825,LZ_RAYBN
2024-01-01 13:00:00,18.3825,LZ_SOUTH
2024-01-01 13:00:00,18.3825,LZ_WEST
2024-01-01 14:00:00,16.6075,LZ_AEN
2024-01-01 14:00:00,16.6075,LZ_CPS
2024-01-01 14:00:00,16.6075,LZ_HOUSTON
2024-01-01 14:00:00,16.6075,LZ_LCRA
2024-01-01 14:00:00,16.6075,LZ_NORTH
2024-01-01 14:00:00,16.6075,LZ_RAYBN
2024-01-01 14:00:00,16.6075,LZ_SOUTH
2024-01-01 14:00:00,16.6075,LZ_WEST
2024-01-01 15:00:00,16.06,LZ_AEN
2024-01-01 15:00:00,16.06,LZ_CPS
2024-01-01 15:00:00,16.06,LZ_HOUSTON
2024-01-01 15:00:00,16.06,LZ_LCRA
2024-01-01 15:00:00,16.06,LZ_NORTH
2024-01-01 15:00:00,16.06,LZ_RAYBN
2024-01-01 15:00:00,16.06,LZ_SOUTH
2024-01-01 15:00:00,16.06,LZ_WEST
2024-01-01 16:00:00,33.0,LZ_AEN
2024-01-01 16:00:00,33.0,LZ_CPS
2024-01-01 16:00:00,33.0,LZ_HOUSTON
2024-01-01 16:00:00,33.0,LZ_LCRA
2024-01-01 16:00:00,33.0,LZ_NORTH
2024-01-01 16:00:00,33.0,LZ_RAYBN
2024-01-01 16:00:00,33.0,LZ_SOUTH
2024-01-01 16:00:00,33.0,LZ_WEST
2024-01-01 17:00:00,54.4425,LZ_AEN
2024-01-01 17:00:00,50.3325,LZ_CPS
2024-01-01 17:00:00,55.5725,LZ_HOUSTON
2024-01-01 17:00:00,54.2725,LZ_LCRA
2024-01-01 17:00:00,59.54,LZ_NORTH
2024-01-01 17:00:00,59.62,LZ_RAYBN
2024-01-01 17:00:00,47.6,LZ_SOUTH
2024-01-01 17:00:00,67.1675,LZ_WEST
2024-01-01 18:00:00,46.56,LZ_AEN
2024-01-01 18:00:00,46.73,LZ_CPS
2024-01-01 18:00:00,47.2275,LZ_HOUSTON
2024-01-01 18:00:00,46.635,LZ_LCRA
2024-01-01 18:00:00,47.8225,LZ_NORTH
2024-01-01 18:00:00,47.9325,LZ_RAYBN
2024-01-01 18:00:00,47.7925,LZ_SOUTH
2024-01-01 18:00:00,67.53,LZ_WEST
2024-01-01 19:00:00,36.855,LZ_AEN
2024-01-01 19:00:00,36.9,LZ_CPS
2024-01-01 19:00:00,37.0275,LZ_HOUSTON
2024-01-01 19:00:00,36.885,LZ_LCRA
2024-01-01 19:00:00,37.1825,LZ_NORTH
2024-01-01 19:00:00,37.2075,LZ_RAYBN
2024-01-01 19:00:00,34.7625,LZ_SOUTH
2024-01-01 19:00:00,42.235,LZ_WEST
2024-01-01 20:00:00,44.5425,LZ_AEN
2024-01-01 20:00:00,44.57,LZ_CPS
2024-01-01 20:00:00,44.65,LZ_HOUSTON
2024-01-01 20:00:00,44.5525,LZ_LCRA
2024-01-01 20:00:00,44.7425,LZ_NORTH
2024-01-01 20:00:00,44.7575,LZ_RAYBN
2024-01-01 20:00:00,44.825,LZ_SOUTH
2024-01-01 20:00:00,47.835,LZ_WEST
2024-01-01 21:00:00,40.8575,LZ_AEN
2024-01-01 21:00:00,40.8575,LZ_CPS
2024-01-01 21:00:00,40.8575,LZ_HOUSTON
2024-01-01 21:00:00,40.8575,LZ_LCRA
2024-01-01 21:00:00,40.8575,LZ_NORTH
2024-01-01 21:00:00,40.8575,LZ_RAYBN
2024-01-01 21:00:00,40.8575,LZ_SOUTH
2024-01-01 21:00:00,40.8575,LZ_WEST
2024-01-01 22:00:00,26.2775,LZ_AEN
2024-01-01 22:00:00,26.2775,LZ_CPS
2024-01-01 22:00:00,26.2775,LZ_HOUSTON
2024-01-01 22:00:00,26.2775,LZ_LCRA
2024-01-01 22:00:00,26.2775,LZ_NORTH
2024-01-01 22:00:00,26.2775,LZ_RAYBN
2024-01-01 22:00:00,26.2775,LZ_SOUTH
2024-01-01 22:00:00,26.2775,LZ_WEST
2024-01-01 23:00:00,22.69,LZ_AEN
2024-01-01 23:00:00,22.69,LZ_CPS
2024-01-01 23:00:00,22.69,LZ_HOUSTON
2024-01-01 23:00:00,22.69,LZ_LCRA
2024-01-01 23:00:00,22.69,LZ_NORTH
2024-01-01 23:00:00,22.69,LZ_RAYBN
2024-01-01 23:00:00,22.69,LZ_SOUTH
2024-01-01 23:00:00,22.69,LZ_WEST
2024-01-02 00:00:00,21.68,LZ_AEN
2024-01-02 00:00:00,21.68,LZ_CPS
2024-01-02 00:00:00,21.68,LZ_HOUSTON
2024-01-02 00:00:00,21.68,LZ_LCRA
2024-01-02 00:00:00,21.68,LZ_NORTH
2024-01-02 00:00:00,21.68,LZ_RAYBN
2024-01-02 00:00:00,21.68,LZ_SOUTH
2024-01-02 00:00:00,21.68,LZ_WEST
2024-01-02 01:00:00,21.5,LZ_AEN
2024-01-02 01:00:00,21.5,LZ_CPS
2024-01-02 01:00:00,21.5,LZ_HOUSTON
2024-01-02 01:00:00,21.5,LZ_LCRA
2024-01-02 01:00:00,21.5,LZ_NORTH
2024-01-02 01:00:00,21.5,LZ_RAYBN
2024-01-02 01:00:00,21.5,LZ_SOUTH
2024-01-02 01:00:00,21.5,LZ_WEST
2024-01-02 02:00:00,21.29,LZ_AEN
2024-01-02 02:00:00,21.29,LZ_CPS
2024-01-02 02:00:00,21.29,LZ_HOUSTON
2024-01-02 02:00:00,21.29,LZ_LCRA
2024-01-02 02:00:00,21.29,LZ_NORTH
2024-01-02 02:00:00,21.29,LZ_RAYBN
2024-01-02 02:00:00,21.29,LZ_SOUTH
2024-01-02 02:00:00,21.29,LZ_WEST
2024-01-02 03:00:00,19.7075,LZ_AEN
2024-01-02 03:00:00,19.7075,LZ_CPS
2024-01-02 03:00:00,19.7075,LZ_HOUSTON
2024-01-02 03:00:00,19.7075,LZ_LCRA
2024-01-02 03:00:00,19.7075,LZ_NORTH
2024-01-02 03:00:00,19.7075,LZ_RAYBN
2024-01-02 03:00:00,19.7075,LZ_SOUTH
2024-01-02 03:00:00,19.7075,LZ_WEST
2024-01-02 04:00:00,18.57,LZ_AEN
2024-01-02 04:00:00,18.57,LZ_CPS
2024-01-02 04:00:00,18.57,LZ_HOUSTON
2024-01-02 04:00:00,18.57,LZ_LCRA
2024-01-02 04:00:00,18.57,LZ_NORTH
2024-01-02 04:00:00,18.57,LZ_RAYBN
2024-01-02 04:00:00,18.57,LZ_SOUTH
2024-01-02 04:00:00,18.57,LZ_WEST
2024-01-02 05:00:00,20.8725,LZ_AEN
2024-01-02 05:00:00,20.9,LZ_CPS
2024-01-02 05:00:00,20.985,LZ_HOUSTON
2024-01-02 05:00:00,20.8675,LZ_LCRA
2024-01-02 05:00:00,21.085,LZ_NORTH
2024-01-02 05:00:00,21.1075,LZ_RAYBN
2024-01-02 05:00:00,21.195,LZ_SOUTH
2024-01-02 05:00:00,24.445,LZ_WEST
2024-01-02 06:00:00,35.815,LZ_AEN
2024-01-02 06:00:00,35.9,LZ_CPS
2024-01-02 06:00:00,36.1325,LZ_HOUSTON
2024-01-02 06:00:00,35.8025,LZ_LCRA
2024-01-02 06:00:00,36.415,LZ_NORTH
2024-01-02 06:00:00,36.4675,LZ_RAYBN
2024-01-02 06:00:00,36.71,LZ_SOUTH
2024-01-02 06:00:00,45.655,LZ_WEST
2024-01-02 07:00:00,44.9525,LZ_AEN
2024-01-02 07:00:00,45.1725,LZ_CPS
2024-01-02 07:00:00,47.1,LZ_HOUSTON
2024-01-02 07:00:00,45.315,LZ_LCRA
2024-01-02 07:00:00,49.0525,LZ_NORTH
2024-01-02 07:00:00,49.2625,LZ_RAYBN
2024-01-02 07:00:00,48.3475,LZ_SOUTH
2024-01-02 07:00:00,79.295,LZ_WEST
2024-01-02 08:00:00,39.755,LZ_AEN
2024-01-02 08:00:00,40.0725,LZ_CPS
2024-01-02 08:00:00,40.99,LZ_HOUSTON
2024-01-02 08:00:00,39.6525,LZ_LCRA
2024-01-02 08:00:00,42.0725,LZ_NORTH
2024-01-02 08:00:00,42.2775,LZ_RAYBN
2024-01-02 08:00:00,43.295,LZ_SOUTH
2024-01-02 08:00:00,77.9775,LZ_WEST
2024-01-02 09:00:00,50.4525,LZ_AEN
2024-01-02 09:00:00,50.0125,LZ_CPS
2024-01-02 09:00:00,50.5825,LZ_HOUSTON
2024-01-02 09:00:00,50.3975,LZ_LCRA
2024-01-02 09:00:00,51.0125,LZ_NORTH
2024-01-02 09:00:00,51.02,LZ_RAYBN
2024-01-02 09:00:00,50.1125,LZ_SOUTH
2024-01-02 09:00:00,51.8325,LZ_WEST
2024-01-02 10:00:00,32.3925,LZ_AEN
2024-01-02 10:00:00,30.69,LZ_CPS
2024-01-02 10:00:00,32.8975,LZ_HOUSTON
2024-01-02 10:00:00,32.185,LZ_LCRA
2024-01-02 10:00:00,34.5625,LZ_NORTH
2024-01-02 10:00:00,34.59,LZ_RAYBN
2024-01-02 10:00:00,28.9325,LZ_SOUTH
2024-01-02 10:00:00,37.7375,LZ_WEST
2024-01-02 11:00:00,23.555,LZ_AEN
2024-01-02 11:00:00,23.555,LZ_CPS
2024-01-02 11:00:00,23.555,LZ_HOUSTON
2024-01-02 11:00:00,23.555,LZ_LCRA
2024-01-02 11:00:00,23.555,LZ_NORTH
2024-01-02 11:00:00,23.555,LZ_RAYBN
2024-01-02 11:00:00,21.4725,LZ_SOUTH
2024-01-02 11:00:00,23.555,LZ_WEST
2024-01-02 12:00:00,22.51,LZ_AEN
2024-01-02 12:00:00,22.51,LZ_CPS
2024-01-02 12:00:00,22.51,LZ_HOUSTON
2024-01-02 12:00:00,22.51,LZ_LCRA
2024-01-02 12:00:00,22.51,LZ_NORTH
2024-01-02 12:00:00,22.51,LZ_RAYBN
2024-01-02 12:00:00,20.2075,LZ_SOUTH
2024-01-02 12:00:00,22.51,LZ_WEST
2024-01-02 13:00:00,24.96,LZ_AEN
2024-01-02 13:00:00,24.96,LZ_CPS
2024-01-02 13:00:00,24.96,LZ_HOUSTON
2024-01-02 13:00:00,24.96,LZ_LCRA
2024-01-02 13:00:00,24.96,LZ_NORTH
2024-01-02 13:00:00,24.96,LZ_RAYBN
2024-01-02 13:00:00,21.4175,LZ_SOUTH
2024-01-02 13:00:00,24.96,LZ_WEST
2024-01-02 14:00:00,26.26,LZ_AEN
2024-01-02 14:00:00,26.26,LZ_CPS
2024-01-02 14:00:00,26.26,LZ_HOUSTON
2024-01-02 14:00:00,26.26,LZ_LCRA
2024-01-02 14:00:00,26.26,LZ_NORTH
2024-01-02 14:00:00,26.26,LZ_RAYBN
2024-01-02 14:00:00,19.1775,LZ_SOUTH
2024-01-02 14:00:00,26.26,LZ_WEST
2024-01-02 15:00:00,27.505,LZ_AEN
2024-01-02 15:00:00,27.505,LZ_CPS
2024-01-02 15:00:00,27.505,LZ_HOUSTON
2024-01-02 15:00:00,27.505,LZ_LCRA
2024-01-02 15:00:00,27.505,LZ_NORTH
2024-01-02 15:00:00,27.505,LZ_RAYBN
2024-01-02 15:00:00,18.0175,LZ_SOUTH
2024-01-02 15:00:00,27.505,LZ_WEST
2024-01-02 16:00:00,33.69,LZ_AEN
2024-01-02 16:00:00,33.69,LZ_CPS
2024-01-02 16:00:00,33.69,LZ_HOUSTON
2024-01-02 16:00:00,33.69,LZ_LCRA
2024-01-02 16:00:00,33.69,LZ_NORTH
2024-01-02 16:00:00,33.69,LZ_RAYBN
2024-01-02 16:00:00,22.2275,LZ_SOUTH
2024-01-02 16:00:00,33.69,LZ_WEST
2024-01-02 17:00:00,54.6675,LZ_AEN
2024-01-02 17:00:00,52.2575,LZ_CPS
2024-01-02 17:00:00,54.5775,LZ_HOUSTON
2024-01-02 17:00:00,54.6975,LZ_LCRA
2024-01-02 17:00:00,60.0325,LZ_NORTH
2024-01-02 17:00:00,60.0975,LZ_RAYBN
2024-01-02 17:00:00,34.7975,LZ_SOUTH
